X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Address,Latitude,Longitude,Ordinance_,Ordinance1,Ward,Neighborho,Community,Day,Tow_Zone
-93.2615610004398,45.0136550002781,110,Victory 1,2022-2023,4,271123334172,2023/02/22 00:00:00+00,10:52:00,2511 4TH ST NE,45.013655,-93.261561,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Holland,Northeast,1,2
-93.2955969998016,45.0229980003575,111,Victory 1,2022-2023,4,271123340456,2023/02/22 00:00:00+00,10:51:00,3700 FREMONT AVE N,45.022998,-93.295597,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Folwell,Camden,1,1
-93.2766449999667,44.9645779997749,112,Victory 1,2022-2023,4,271123316855,2023/02/22 00:00:00+00,10:52:00,1800 1ST AVE S,44.964578,-93.276645,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-93.2525319995521,44.9463880000063,113,Victory 1,2022-2023,4,271123314789,2023/02/22 00:00:00+00,10:50:00,3106 BLOOMINGTON AVE,44.946388,-93.252532,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Powderhorn Park,Powderhorn,1,6
-93.2685879998363,44.9592319996571,114,Victory 1,2022-2023,4,271123341285,2023/02/22 00:00:00+00,10:50:00,504 24TH ST E,44.959232,-93.268588,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Phillips West,Phillips,1,3
-93.2684360000213,44.959249000441,115,Victory 1,2022-2023,4,271123337993,2023/02/22 00:00:00+00,10:50:00,510 24TH ST E,44.959249,-93.268436,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Phillips West,Phillips,1,3
-93.2615380002784,45.0129100000965,116,Victory 1,2022-2023,4,271123334171,2023/02/22 00:00:00+00,10:48:00,2425 4TH ST NE,45.01291,-93.261538,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Holland,Northeast,1,2
-93.2015100001863,44.9054339999792,117,Victory 1,2022-2023,4,271123332002,2023/02/22 00:00:00+00,10:50:00,5020 54TH ST E,44.905434,-93.20151,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Minnehaha,Nokomis,1,6
-93.2686920001357,44.9589179995661,118,Victory 1,2022-2023,4,271123311320,2023/02/22 00:00:00+00,10:50:00,506 24TH ST E,44.958918,-93.268692,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Phillips West,Phillips,1,3
-93.2766049999208,44.9642960002603,119,Victory 1,2022-2023,4,271123316854,2023/02/22 00:00:00+00,10:49:00,1800 1ST AVE S,44.964296,-93.276605,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-93.2956779999397,45.0200439999307,120,Victory 1,2022-2023,4,271123340455,2023/02/22 00:00:00+00,10:47:00,3551 FREMONT AVE N,45.020044,-93.295678,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Folwell,Camden,1,1
-93.2052269998261,44.9054449995871,121,Victory 1,2022-2023,4,271123332001,2023/02/22 00:00:00+00,10:46:00,4720 54TH ST E,44.905445,-93.205227,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Minnehaha,Nokomis,1,6
-93.276617999621,44.9640660004456,122,Victory 1,2022-2023,4,271123316853,2023/02/22 00:00:00+00,10:46:00,1800 1ST AVE S,44.964066,-93.276618,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-93.2619359997465,44.9589680000732,123,Victory 1,2022-2023,4,271123311319,2023/02/22 00:00:00+00,10:46:00,816 24TH ST E,44.958968,-93.261936,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Midtown Phillips,Phillips,1,3
-93.2525009999212,44.9463279999373,124,Victory 1,2022-2023,4,271123314788,2023/02/22 00:00:00+00,10:45:00,3106 BLOOMINGTON AVE,44.946328,-93.252501,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Powderhorn Park,Powderhorn,1,6
-93.2615449997019,44.9591539996574,125,Victory 1,2022-2023,4,271123337992,2023/02/22 00:00:00+00,10:45:00,818 24TH ST E,44.959154,-93.261545,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Ventura Village,Phillips,1,3
-93.2053320001716,44.905431999887,126,Victory 1,2022-2023,4,271123332000,2023/02/22 00:00:00+00,10:45:00,4718 54TH ST E,44.905432,-93.205332,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Minnehaha,Nokomis,1,6
-93.2615580003014,45.0115539996174,127,Victory 1,2022-2023,4,271123333205,2023/02/22 00:00:00+00,10:45:00,2313 4TH ST NE,45.011554,-93.261558,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Holland,Northeast,1,2
-93.2955539996174,45.0196440003704,128,Victory 1,2022-2023,4,271123340454,2023/02/22 00:00:00+00,10:44:00,3534 FREMONT AVE N,45.019644,-93.295554,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Folwell,Camden,1,1
-93.2115019996176,44.9006759999975,129,Victory 1,2022-2023,4,271123334255,2023/02/22 00:00:00+00,10:42:00,5634 43RD AVE S,44.900676,-93.211502,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Morris Park,Nokomis,1,6
-93.2831270003108,44.9784490000214,130,Victory 1,2022-2023,4,271123320081,2023/02/22 00:00:00+00,10:45:00,639 WASHINGTON ST NE,44.978449,-93.283127,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,North Loop,Central,1,3
-93.276616000428,44.9640660004456,131,Victory 1,2022-2023,4,271123316852,2023/02/22 00:00:00+00,10:45:00,1800 1ST AVE S,44.964066,-93.276616,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-93.261504999656,44.9591460001878,132,Victory 1,2022-2023,4,271123337991,2023/02/22 00:00:00+00,10:44:00,820 24TH ST E,44.959146,-93.261505,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Ventura Village,Phillips,1,3
-93.2525179998058,44.9461139999612,133,Victory 1,2022-2023,4,271123314787,2023/02/22 00:00:00+00,10:43:00,3108 BLOOMINGTON AVE,44.946114,-93.252518,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Powderhorn Park,Powderhorn,1,6
-93.2616520001396,44.9590250000038,134,Victory 1,2022-2023,4,271123311318,2023/02/22 00:00:00+00,10:43:00,820 24TH ST E,44.959025,-93.261652,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Midtown Phillips,Phillips,1,3
-93.2766130002897,44.9640620002611,135,Victory 1,2022-2023,4,271123316851,2023/02/22 00:00:00+00,10:43:00,1800 1ST AVE S,44.964062,-93.276613,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-93.3134029998485,45.0244550000982,136,Victory 1,2022-2023,4,271123339702,2023/02/22 00:00:00+00,10:43:00,3810 THOMAS AVE N,45.024455,-93.313403,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Victory,Camden,1,1
-93.2054059999869,44.9054170000945,137,Victory 1,2022-2023,4,271123331999,2023/02/22 00:00:00+00,10:40:00,4716 54TH ST E,44.905417,-93.205406,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Minnehaha,Nokomis,1,6
-93.2615740001399,45.010373000014,138,Victory 1,2022-2023,4,271123333204,2023/02/22 00:00:00+00,10:42:00,2207 4TH ST NE,45.010373,-93.261574,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Holland,Northeast,1,2
-93.2831270003108,44.9784490000214,139,Victory 1,2022-2023,4,271123320079,2023/02/22 00:00:00+00,10:41:00,648 WASHINGTON ST NE,44.978449,-93.283127,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,North Loop,Central,1,3
-93.2957000000549,45.0196800002319,140,Victory 1,2022-2023,4,271123340453,2023/02/22 00:00:00+00,10:41:00,3535 FREMONT AVE N,45.01968,-93.2957,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Folwell,Camden,1,1
-93.285632999863,44.9683049998759,141,Victory 1,2022-2023,4,271123338214,2023/02/22 00:00:00+00,10:41:00,429 15TH ST W,44.968305,-93.285633,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.313508000194,45.0248520004195,142,Victory 1,2022-2023,4,271123339701,2023/02/22 00:00:00+00,10:41:00,3823 THOMAS AVE N,45.024852,-93.313508,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Victory,Camden,1,1
-93.2523959995757,44.9404979999828,143,Victory 1,2022-2023,4,271123314786,2023/02/22 00:00:00+00,10:40:00,3421 BLOOMINGTON AVE,44.940498,-93.252396,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Powderhorn Park,Powderhorn,1,6
-93.2765609996903,44.9637890002622,144,Victory 1,2022-2023,4,271123316850,2023/02/22 00:00:00+00,10:40:00,1900 1ST AVE S,44.963789,-93.276561,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-93.2508300002043,44.9591420000033,145,Victory 1,2022-2023,4,271123311317,2023/02/22 00:00:00+00,10:39:00,1603 24TH ST E,44.959142,-93.25083,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Ventura Village,Phillips,1,3
-93.2524300002442,44.9404020000523,146,Victory 1,2022-2023,4,271123314785,2023/02/22 00:00:00+00,10:38:00,3421 BLOOMINGTON AVE,44.940402,-93.25243,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Powderhorn Park,Powderhorn,1,6
-93.2506400004356,44.9591640001186,147,Victory 1,2022-2023,4,271123337990,2023/02/22 00:00:00+00,10:38:00,1605 24TH ST E,44.959164,-93.25064,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Ventura Village,Phillips,1,3
-93.2524650000597,44.9403890003521,148,Victory 1,2022-2023,4,271123310935,2023/02/22 00:00:00+00,10:37:00,3424 BLOOMINGTON AVE,44.940389,-93.252465,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Powderhorn Park,Powderhorn,1,6
-93.2800109996079,44.9849240000426,149,Victory 1,2022-2023,4,271123326341,2023/02/22 00:00:00+00,10:38:00,610 5TH ST N,44.984924,-93.280011,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,North Loop,Central,1,1
-93.2702229996917,44.9434349996256,150,Victory 1,2022-2023,4,271123316194,2023/02/22 00:00:00+00,10:25:00,3257 4TH AVE S,44.943435,-93.270223,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Central,Powderhorn,1,5
-93.2787770002583,44.9677660002008,151,Victory 1,2022-2023,4,271123344574,2023/02/22 00:00:00+00,10:25:00,20 15TH ST W,44.967766,-93.278777,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.2337219999703,44.9639590000079,152,Victory 1,2022-2023,4,271123337989,2023/02/22 00:00:00+00,10:25:00,2615 9TH ST S,44.963959,-93.233722,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Seward,Longfellow,1,4
-93.2523829998755,44.9301240000227,153,Victory 1,2022-2023,4,271123314780,2023/02/22 00:00:00+00,10:25:00,4009 BLOOMINGTON AVE,44.930124,-93.252383,478.1000(a),Snow emergency parking restrictions - snow emergency route,8,Bancroft,Powderhorn,1,6
-93.2955729995942,45.0175799996173,154,Victory 1,2022-2023,4,271123340449,2023/02/22 00:00:00+00,10:25:00,3300 FREMONT AVE N,45.01758,-93.295573,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Folwell,Camden,1,1
-93.2846630000973,44.9882440002605,155,Victory 1,2022-2023,4,271123326338,2023/02/22 00:00:00+00,10:23:00,1015 5TH ST N,44.988244,-93.284663,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,North Loop,Central,1,1
-93.2575240004322,45.0010079998194,156,Victory 1,2022-2023,4,271123333199,2023/02/22 00:00:00+00,10:25:00,1303 WASHINGTON ST NE,45.001008,-93.257524,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Logan Park,Northeast,1,2
-93.2765449998518,44.9610360001114,157,Victory 1,2022-2023,4,271123316845,2023/02/22 00:00:00+00,10:25:00,2100 1ST AVE S,44.961036,-93.276545,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,Whittier,Powderhorn,1,3
-93.2232999995953,44.9232919997261,158,Victory 1,2022-2023,4,271123331997,2023/02/22 00:00:00+00,10:24:00,3321 44TH ST E,44.923292,-93.2233,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Ericsson,Nokomis,1,6
-93.2524060000368,44.9300330003227,159,Victory 1,2022-2023,4,271123314779,2023/02/22 00:00:00+00,10:23:00,4009 BLOOMINGTON AVE,44.930033,-93.252406,478.1000(a),Snow emergency parking restrictions - snow emergency route,8,Bancroft,Powderhorn,1,6
-93.278409000375,44.9677129995553,160,Victory 1,2022-2023,4,271123338208,2023/02/22 00:00:00+00,10:24:00,11 15TH ST W,44.967713,-93.278409,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.2702710001066,44.9428759999275,161,Victory 1,2022-2023,4,271123316193,2023/02/22 00:00:00+00,10:22:00,3304 4TH AVE S,44.942876,-93.270271,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Central,Powderhorn,1,5
-93.2523999997602,44.9300019997925,162,Victory 1,2022-2023,4,271123310933,2023/02/22 00:00:00+00,10:23:00,4009 BLOOMINGTON AVE,44.930002,-93.2524,478.1000(a),Snow emergency parking restrictions - snow emergency route,8,Bancroft,Powderhorn,1,6
-93.2576089998554,45.0025770002284,163,Victory 1,2022-2023,4,271123333198,2023/02/22 00:00:00+00,10:23:00,1418 WASHINGTON ST NE,45.002577,-93.257609,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Sheridan,Northeast,1,2
-93.2956670003318,45.0173600002639,164,Victory 1,2022-2023,4,271123340448,2023/02/22 00:00:00+00,10:22:00,3300 FREMONT AVE N,45.01736,-93.295667,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Folwell,Camden,1,1
-93.2351670000569,44.9639169998697,165,Victory 1,2022-2023,4,271123337988,2023/02/22 00:00:00+00,10:23:00,2513 9TH ST S,44.963917,-93.235167,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Seward,Longfellow,1,4
-93.2349639996888,44.963737999709,166,Victory 1,2022-2023,4,271123311316,2023/02/22 00:00:00+00,10:22:00,2525 9TH ST S,44.963738,-93.234964,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Seward,Longfellow,1,4
-93.2765659999209,44.9606110002975,167,Victory 1,2022-2023,4,271123316844,2023/02/22 00:00:00+00,10:21:00,2200 1ST AVE S,44.960611,-93.276566,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,Whittier,Powderhorn,1,3
-93.2831270003108,44.9784490000214,168,Victory 1,2022-2023,4,271123320072,2023/02/22 00:00:00+00,10:22:00,1424 WASHINGTON ST NE,44.978449,-93.283127,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,North Loop,Central,1,3
-93.2874079998792,44.9014960000404,169,Victory 1,2022-2023,4,271123337935,2023/02/22 00:00:00+00,10:16:00,603 56TH ST W,44.901496,-93.287408,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-93.2283389999449,44.9205239997828,170,Victory 1,2022-2023,4,271123334253,2023/02/22 00:00:00+00,10:19:00,4531 NOKOMIS AVE,44.920524,-93.228339,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Ericsson,Nokomis,1,6
-93.2782359995917,44.9676910003395,171,Victory 1,2022-2023,4,271123344573,2023/02/22 00:00:00+00,10:20:00,8 15TH ST W,44.967691,-93.278236,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.2352209998492,44.9639640002385,172,Victory 1,2022-2023,4,271123337987,2023/02/22 00:00:00+00,10:21:00,2511 9TH ST S,44.963964,-93.235221,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Seward,Longfellow,1,4
-93.2701770002683,44.94274800032,173,Victory 1,2022-2023,4,271123316192,2023/02/22 00:00:00+00,10:20:00,3309 4TH AVE S,44.942748,-93.270177,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Central,Powderhorn,1,5
-93.2702370003373,44.9427409999972,174,Victory 1,2022-2023,4,271123313071,2023/02/22 00:00:00+00,10:20:00,3308 4TH AVE S,44.942741,-93.270237,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Central,Powderhorn,1,5
-93.2727850000277,44.9331639999187,175,Victory 1,2022-2023,4,271123339792,2023/02/22 00:00:00+00,10:19:00,3832 3RD AVE S,44.933164,-93.272785,478.1000(a),Snow emergency parking restrictions - snow emergency route,8,Bryant,Powderhorn,1,5
-93.2358279999622,44.9639539997773,176,Victory 1,2022-2023,4,271123337986,2023/02/22 00:00:00+00,10:19:00,2509 9TH ST S,44.963954,-93.235828,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Seward,Longfellow,1,4
-93.2765310001055,44.9605019997675,177,Victory 1,2022-2023,4,271123316843,2023/02/22 00:00:00+00,10:19:00,2200 1ST AVE S,44.960502,-93.276531,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,Whittier,Powderhorn,1,3
-93.2353260001947,44.963910999593,178,Victory 1,2022-2023,4,271123341284,2023/02/22 00:00:00+00,10:19:00,2515 9TH ST S,44.963911,-93.235326,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Seward,Longfellow,1,4
-93.2943459996681,45.0141010001611,179,Victory 1,2022-2023,4,271123340447,2023/02/22 00:00:00+00,10:19:00,3200 FREMONT AVE N,45.014101,-93.294346,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Folwell,Camden,1,1
-93.2318570003003,44.9232729997492,180,Victory 1,2022-2023,4,271123331996,2023/02/22 00:00:00+00,10:16:00,2805 44TH ST E,44.923273,-93.231857,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Ericsson,Nokomis,1,6
-93.2915110002324,45.0489700001654,181,Victory 1,2022-2023,4,271123339696,2023/02/22 00:00:00+00,10:18:00,5144 BRYANT AVE N,45.04897,-93.291511,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,Lind - Bohanon,Camden,1,1
-93.2355539999171,44.9640040002844,182,Victory 1,2022-2023,4,271123341283,2023/02/22 00:00:00+00,10:18:00,2513 9TH ST S,44.964004,-93.235554,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Seward,Longfellow,1,4
-93.235907000008,44.9639889995927,183,Victory 1,2022-2023,4,271123337985,2023/02/22 00:00:00+00,10:18:00,2507 9TH ST S,44.963989,-93.235907,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Seward,Longfellow,1,4
-93.2765399996213,44.9599440001156,184,Victory 1,2022-2023,4,271123316842,2023/02/22 00:00:00+00,10:17:00,2400 1ST AVE S,44.959944,-93.27654,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,Whittier,Powderhorn,1,3
-93.2727979997279,44.9343570000755,185,Victory 1,2022-2023,4,271123312675,2023/02/22 00:00:00+00,10:12:00,3752 3RD AVE S,44.934357,-93.272798,478.1000(a),Snow emergency parking restrictions - snow emergency route,8,Central,Powderhorn,1,5
-93.2550519997499,44.9886449998669,186,Victory 1,2022-2023,4,271123307819,2023/02/22 00:00:00+00,10:17:00,5 4TH ST NE,44.988645,-93.255052,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,Nicollet Island - East Bank,University,1,2
